baseline,noise_std,noise_threshold,peak_index,amplitude,area_total,area_after_peak,area_short,area_long,psd,signal_start_index,signal_end_index,signal_width_noise,tail_mean,tail_std,tail_max,area_to_amplitude,tail_to_amplitude,mean_after_5,mean_after_10,mean_after_20,decay_ratio_3,decay_ratio_5,decay_ratio_10,decay_ratio_20,decay_ratio_30,meta_1,meta_2
14823.96,2.6829834140374405,8.048950242112321,150,1243.9599999999991,8263.599999999751,6645.159999999807,5254.679999999993,6138.71999999995,0.1440104777543143,146,205,60,102.31199999999917,262.1585109102252,1243.9599999999991,6.64297887391858,5.341940255313524,893.9599999999991,547.2599999999991,292.9099999999991,0.5064149972667928,0.27007299270072943,0.07714074407537155,0.012829994533585597,0.009614457056496299,1513,233
14823.02,3.120833222073874,9.362499666221623,151,1262.0200000000004,8726.260000000137,5708.660000000102,4451.1600000000035,5245.080000000024,0.15136470749731493,146,199,54,87.41800000000039,232.27208822700445,1262.0200000000004,6.914517994960566,4.52343069048042,773.6200000000005,462.82000000000045,249.97000000000043,0.4160155940476381,0.18860239932806164,0.047558675773759856,0.011109174181075127,0.008732032772856557,865,248
14824.44,2.757970268150112,8.273910804450336,151,2015.4400000000005,13466.160000000173,9581.920000000124,7613.520000000004,9005.96000000003,0.15461316728033672,145,207,63,150.09933333333385,386.14909103379,2015.4400000000005,6.681498829039897,4.75425713491849,1305.4400000000005,795.0400000000005,426.8400000000005,0.4547096415671021,0.2388758782201407,0.05330845869884516,0.01956892787679142,0.0046838407494147714,1388,388
14823.24,2.9702525145179157,8.910757543553746,151,1099.2399999999998,7636.4799999999395,5212.159999999954,4169.919999999998,4854.199999999988,0.1409665856371784,146,200,55,80.90333333333314,213.7241558385221,1099.2399999999998,6.947054328445054,4.741603289545464,721.2399999999998,434.7399999999998,231.0399999999998,0.43688366507768994,0.21673155998689989,0.04388486590735398,0.01204468541901658,0.006586368763873024,1669,219
14822.46,3.1382160537477337,9.414648161243202,148,190.45999999999913,1995.5799999997616,1504.7799999998315,847.679999999993,1161.299999999952,0.27005941617150775,144,202,59,19.3549999999992,39.20667385790328,190.45999999999913,10.477685603275075,7.90076656515719,137.45999999999913,90.85999999999913,50.15999999999913,0.6009660821169781,0.3961986768875327,0.10217368476320075,0.02341699044418328,0.028667436732117777,966,38
14823.18,3.1918019988714836,9.575405996614451,147,201.1800000000003,1808.760000000082,1473.7200000000594,904.4400000000023,1126.9200000000128,0.197423064636361,145,173,29,18.782000000000213,43.34040727389014,201.1800000000003,8.990754548166217,7.325380256487013,148.78000000000029,96.18000000000029,51.321000000000275,0.5874341385823646,0.33890048712595783,0.07545481658216656,0.040660105378269605,0.030718759320013334,154,33
14823.1,3.014962686336267,9.044888059008802,150,909.1000000000004,8537.700000000134,6978.500000000104,3964.800000000003,5938.000000000022,0.33230043785786656,145,209,65,98.96666666666702,185.3718305340797,909.1000000000004,9.39137608623928,7.676273237267738,658.9000000000003,424.60000000000036,255.55000000000035,0.5666043339566607,0.31470685293147094,0.12660873391266123,0.06500934990650131,0.024309756902431368,904,215
14823.32,2.880555501982213,8.641666505946638,149,546.3199999999997,5484.999999999898,4503.879999999925,2597.5599999999977,3830.1999999999825,0.32182131481384535,145,203,59,63.836666666666375,118.28221783326332,546.3199999999997,10.039903353345844,8.244032801288489,417.7199999999997,282.41999999999973,164.46999999999971,0.6375750475911551,0.35202811539024714,0.11590276760872702,0.051837750768779695,0.028042173085370693,216,133
14823.64,2.504076676142326,7.512230028426979,147,131.63999999999942,1426.0399999998626,1130.9999999998981,628.1199999999953,805.519999999975,0.22023041016980974,144,185,42,13.425333333332917,28.967533059540145,131.63999999999942,10.832877544818208,8.591613491339283,100.83999999999942,66.63999999999942,37.207999999999444,0.6505621391674248,0.30112427833484956,0.10361592221208962,0.0,0.027651169857181968,1685,24
14824.22,2.9549280871114276,8.864784261334282,150,1736.2199999999993,11449.019999999777,8455.999999999836,6727.759999999995,7984.099999999964,0.15735524354654562,33,208,176,133.06833333333273,337.9896315429744,1736.2199999999993,6.5942219304003995,4.870350531614565,1145.0199999999993,704.9199999999994,382.81999999999937,0.47529690937784363,0.25067099791501046,0.0692423771181068,0.009918097936897024,0.007038278559168394,107,330
14822.58,2.6615033345836707,7.984510003751012,152,6284.58,40152.39999999997,26843.319999999978,21900.64,25878.800000000003,0.15372273830316718,146,211,66,431.3133333333334,1146.4390064698407,6284.58,6.3890347485432555,4.2712989571299875,3806.5800000000004,2278.28,1227.5800000000004,0.39311775806816046,0.1978779807083369,0.049578492118805065,0.011389782610771114,0.008525629397668568,1482,1194
14823.72,2.623280389131135,7.869841167393405,150,1647.7199999999993,11032.039999999799,8270.359999999844,6477.759999999995,7628.759999999962,0.1508764202832404,146,207,62,127.14599999999936,327.11639183018633,1647.7199999999993,6.695336586313089,5.0192751195590555,1108.9199999999994,674.0199999999993,361.06999999999937,0.46471487874153355,0.2353069696307622,0.06173378972155426,0.012574952054960401,0.0,169,312
14824.54,2.8510348998214665,8.553104699464399,150,1316.5400000000009,12945.180000000364,10428.34000000028,5947.320000000007,8736.400000000052,0.31924820292111494,145,209,65,145.60666666666754,279.245702244855,1316.5400000000009,9.832728211828243,7.92102025004958,990.9400000000009,639.8400000000008,369.69000000000085,0.5708447901317092,0.304236863293178,0.11890257796952676,0.04902243760159268,0.03990763668403606,68,320
14822.48,3.4306850627826506,10.292055188347952,150,536.4799999999996,5202.919999999867,4086.639999999894,2396.8399999999965,3447.799999999974,0.30482046522419665,146,208,63,57.4633333333329,109.1963814520528,536.4799999999996,9.698255293766536,7.6175067104083976,378.87999999999954,256.5799999999996,148.47999999999956,0.5712794512376972,0.4147032508201606,0.14442290486131754,0.04376677602147253,0.03071875932001114,1513,129
14823.6,2.6832815729997477,8.049844718999243,150,987.6000000000004,6498.400000000116,4997.000000000087,3824.800000000003,4450.40000000002,0.14057163401042916,146,207,62,74.17333333333366,195.52919804696407,987.6000000000004,6.5799918995545905,5.059740785743302,663.4000000000003,397.50000000000034,212.20000000000036,0.4744835965978131,0.23552045362494967,0.03807209396516844,0.011745646010530943,0.015795868772782867,1169,176
14822.34,2.421652328473268,7.264956985419804,146,134.34000000000015,1642.0600000000377,1388.9400000000278,662.7200000000012,1063.6800000000076,0.37695547533092993,143,191,49,17.728000000000126,29.57655945733604,134.34000000000015,12.223165103469078,10.338990620813059,100.94000000000014,75.34000000000015,45.04000000000015,0.5533720410897727,0.4863778472532386,0.23328867053744315,0.0248622897126704,0.0248622897126704,810,27
14821.12,2.665633133047382,7.996899399142146,150,1175.1200000000008,7718.040000000234,5389.44000000017,4212.960000000006,5019.720000000045,0.16071812770434032,145,206,62,83.66200000000075,221.46561477875824,1175.1200000000008,6.567873919259504,4.586289059840839,739.9200000000008,439.6200000000008,236.8700000000008,0.40686908571039593,0.18221117843284146,0.05626659404997001,0.009462863367146157,0.007760909524134382,287,219
14824.1,2.8372521918222215,8.511756575466665,150,666.1000000000004,4585.700000000126,3381.2000000000917,2497.800000000003,2975.4000000000196,0.160516233111519,146,204,59,49.59000000000033,129.84557841271814,666.1000000000004,6.884401741480444,5.076114697493003,437.9000000000004,259.00000000000034,139.65000000000038,0.42651253565530733,0.21032877946254358,0.04218585797928291,0.02417054496321927,0.0061552319471556245,1982,121
14824.44,2.6919138173425985,8.075741452027795,150,1552.4400000000005,13383.76000000018,10836.920000000136,6817.520000000004,9633.40000000003,0.2923038594888635,146,209,64,160.55666666666718,322.2978483570058,1552.4400000000005,8.621112571178388,6.980572518100624,1135.4400000000005,728.9400000000005,419.9400000000005,0.5594032619618151,0.3075416763288761,0.11300919842312776,0.042797145139264955,0.024761021359924053,271,353
14823.82,2.5821696303690045,7.7465088911070135,151,12041.82,77313.1799999999,58456.41999999992,48351.56,56413.19999999998,0.14290343394808286,144,210,67,940.2199999999997,2444.371092939859,12041.82,6.420389941055414,4.854450573086122,8338.42,5048.12,2702.87,0.501487316701296,0.2436359287881732,0.05412969135894738,0.011279025927974319,0.005216819384445184,5,2302
14822.78,2.948151963518842,8.844455890556524,149,643.7800000000007,6567.760000000224,5464.480000000174,3025.2400000000052,4551.020000000039,0.335261106301449,145,203,59,75.85033333333398,137.6667662384628,643.7800000000007,10.20187020410733,8.488117058622773,489.58000000000067,325.58000000000067,192.78000000000065,0.5961353257323935,0.37245642921494987,0.18139737177296675,0.0913044828978853,0.02917145608748429,37,156
14823.22,2.8864511081949753,8.659353324584925,146,128.21999999999935,1693.8999999998068,1451.5199999998586,705.7599999999948,1047.3199999999633,0.32612764007178374,144,192,49,17.45533333333272,30.625096106878654,128.21999999999935,13.210887537044263,11.320542817032178,109.21999999999935,75.81999999999934,45.219999999999345,0.7270316643269367,0.5398533770082647,0.11090313523630804,0.09530494462641871,0.06410856340664005,1248,26
14823.28,2.5301383361389553,7.590415008416866,150,534.2800000000007,4153.920000000206,3055.1600000001454,2159.2400000000052,2648.400000000036,0.18470019634497212,146,192,47,44.1400000000006,108.00967672697975,534.2800000000007,7.774799730478776,5.718275061765632,371.48000000000064,225.98000000000064,122.68000000000066,0.4983903571161195,0.21951036909485758,0.0735195028823849,0.0229842030396059,0.006139103092012897,1763,106
14822.5,2.6851443164195103,8.055432949258531,151,2778.5,23004.0,18311.0,11759.0,16252.0,0.27645828205759293,89,210,122,270.8666666666667,560.8329212479912,2778.5,8.279287385279828,6.590246535900666,1951.9,1247.5,721.5,0.5137664207306101,0.291704156919201,0.10203347129746267,0.032571531401835524,0.019614900125967248,1326,617
14824.9,2.5865034312755126,7.759510293826538,151,2455.8999999999996,20761.79999999985,16458.69999999988,10514.199999999997,14401.999999999978,0.26994861824746474,146,210,65,240.03333333333296,499.4085991339045,2455.8999999999996,8.453845840628631,6.7016979518709565,1739.6999999999996,1116.5999999999997,634.2999999999996,0.5292967954721283,0.30168166456288925,0.0976831304206196,0.03456981147440842,0.028054888228347917,1357,546
14823.66,2.337605612587376,7.012816837762127,150,1289.6599999999999,11408.459999999952,9657.879999999961,6188.279999999999,8549.599999999991,0.27619069898006865,7,209,203,142.4933333333332,283.26137321483765,1289.6599999999999,8.846098971821995,7.488702448707381,1006.0599999999998,661.0599999999998,374.45999999999987,0.6518462230355287,0.38355845726780696,0.10363971899570419,0.044709458306840456,0.01834592063024352,1123,297
14822.8,3.1304951684997055,9.391485505499116,148,165.79999999999927,1794.199999999848,1356.9999999998909,755.3999999999942,1074.7999999999665,0.2971715668031097,145,200,56,17.913333333332776,33.88042437094833,165.79999999999927,10.821471652592617,8.18455971049395,115.59999999999927,81.29999999999927,47.54999999999927,0.4692400482509024,0.4089264173703231,0.13751507840771637,0.04101326899878952,0.03498190591073159,1216,36
14822.54,2.654882294942659,7.964646884827976,150,3423.540000000001,22590.580000000286,18714.400000000227,15183.320000000007,17913.400000000052,0.15240434535041017,89,209,121,298.5566666666675,744.7344155618312,3423.540000000001,6.598602616005737,5.466388591925382,2591.340000000001,1586.0400000000009,850.8400000000008,0.5977847491193328,0.29050047611536617,0.07318156060685746,0.014762497298118573,0.010088972233419462,267,661
14823.56,2.8224811779709005,8.467443533912702,151,7487.5599999999995,47862.9599999998,36717.79999999984,29894.479999999996,35014.59999999996,0.14622814483101254,121,210,90,583.576666666666,1518.3807218181114,7487.5599999999995,6.392330745930558,4.903840503448365,5157.959999999999,3118.559999999999,1671.559999999999,0.4848789191672587,0.2370011058342103,0.060040921207976904,0.013163166639065263,0.005149875259764128,427,1406
14823.3,2.5865034312755126,7.759510293826538,151,4900.299999999999,30480.299999999745,24265.599999999802,19967.399999999994,23273.999999999956,0.1420726991492639,93,210,118,387.8999999999993,1002.4049946669925,4900.299999999999,6.220088566006112,4.95186009019852,3431.499999999999,2081.2999999999993,1110.8499999999992,0.5322735342734117,0.2563720588535395,0.054955819031487725,0.010672815950043728,0.008428055425177904,1888,899
14822.72,3.0531295419618214,9.159388625885464,151,2552.7199999999993,21532.07999999976,16598.679999999807,10585.759999999995,14689.19999999996,0.27935081556517555,145,210,66,244.81999999999934,506.6193080936941,2552.7199999999993,8.434955655144226,6.502350434046747,1772.1199999999994,1115.0199999999993,638.9699999999993,0.5185527594095708,0.2925193519069853,0.08254724372434086,0.03906421385815889,0.01947726346798684,818,571
14822.44,2.8576913759186806,8.573074127756042,150,1147.4400000000005,7808.3600000001625,5800.600000000122,4477.520000000004,5296.5200000000295,0.15462983241827102,145,194,50,88.27533333333382,224.97846712864668,1147.4400000000005,6.805026842362267,5.055253433730844,765.8400000000005,467.9400000000005,249.49000000000052,0.46925329428989776,0.2600920309558673,0.05354528341351224,0.015199051802273322,0.008227009691138975,568,216
14823.74,2.7699097458220545,8.309729237466163,151,10019.74,73415.03999999992,59598.97999999993,42323.92,54842.39999999998,0.22826280396189783,145,210,66,914.0399999999996,2061.102870633422,10019.74,7.327040422206556,5.9481563393860455,7169.74,4476.639999999999,2487.5399999999995,0.5468944303944014,0.2704401511416464,0.09358925481100307,0.028717312026060534,0.016740953358071145,166,2054
14822.82,2.9304607146317454,8.791382143895236,150,808.8199999999997,7396.899999999914,5873.2399999999325,3540.5599999999977,5097.1999999999825,0.3053911951659716,146,209,64,84.95333333333305,165.27486869522005,808.8199999999997,9.145298088573375,7.261492050147047,589.4199999999997,376.6199999999997,216.11999999999972,0.5870527435028806,0.3002151282114683,0.0986869760886226,0.04923221483148256,0.026977572265769537,826,188
14823.02,2.3451225980745654,7.035367794223696,147,159.02000000000044,1601.3400000001384,1312.5800000001,679.1600000000035,859.960000000021,0.21024233685289206,144,186,43,14.332666666667016,33.59559970525244,159.02000000000044,10.070054081248484,8.254181863917095,115.22000000000044,72.92000000000044,39.069000000000415,0.5535152810967187,0.3019745943906446,0.04414539051691874,0.018991321846311332,0.00012577034335578232,1654,24
14823.86,2.645826902879325,7.937480708637976,150,2893.8600000000006,17717.74000000018,13321.54000000014,10833.880000000005,12630.020000000033,0.14221196799371844,145,205,61,210.50033333333388,559.8716676940846,2893.8600000000006,6.12252838768986,4.603380951393688,1883.0600000000006,1130.3600000000006,604.2600000000006,0.4560897901073308,0.21143386342117465,0.05316774135583634,0.011009516700877228,0.008245042953011057,1,517
14823.0,2.842534080710379,8.527602242131136,150,519.0,5887.0,4631.0,2538.0,3927.0,0.3537051184110008,146,204,59,65.45,113.17558997710887,519.0,11.342967244701349,8.922928709055876,404.8,277.9,168.5,0.6801541425818882,0.4393063583815029,0.2254335260115607,0.04431599229287091,0.038535645472061654,1076,146
14824.48,2.8017137612539935,8.405141283761981,151,1289.4799999999996,11104.039999999848,8475.959999999879,5196.8399999999965,7417.799999999974,0.29940952843160845,146,210,65,123.62999999999957,244.8566128029491,1289.4799999999996,8.611254148959155,6.573161274312034,851.2799999999995,555.9799999999996,321.62999999999954,0.46490058007879126,0.2857586003660388,0.12522877438967617,0.03449452492477555,0.03449452492477555,1701,291
14822.88,3.0635926622186576,9.190777986655974,150,1211.8799999999992,10192.239999999761,8236.919999999813,5171.039999999994,7326.799999999952,0.2942294043784425,146,209,64,122.11333333333253,244.5236434830428,1211.8799999999992,8.410271644056976,6.796811565501384,846.8799999999992,556.8799999999992,319.2299999999992,0.504901475393603,0.30851239396639885,0.11789946199293601,0.04611017592500845,0.011453279202560656,427,269
14823.78,2.97516386103354,8.92549158310062,150,1565.7800000000007,9981.260000000175,7470.120000000134,5991.240000000005,6959.340000000035,0.13910801886386132,146,205,60,115.98900000000057,303.6049911189428,1565.7800000000007,6.374624787645883,4.7708618068950495,1023.9800000000007,626.5800000000006,334.28000000000065,0.47885398970481186,0.2406340609791928,0.05861615297168224,0.01135536282236371,0.002414132253573716,216,285
14824.0,2.85657137141714,8.56971411425142,148,265.0,2628.0,2231.0,1193.0,1744.0,0.31594036697247707,145,200,56,29.066666666666666,54.47411209821495,265.0,9.916981132075472,8.418867924528302,194.2,127.7,74.65,0.5886792452830188,0.3849056603773585,0.1320754716981132,0.045283018867924525,0.03018867924528302,1201,55
14822.42,2.245796072665548,6.737388217996644,147,127.42000000000007,1493.3600000000188,1149.9600000000137,542.3600000000006,828.8400000000038,0.34563968920419125,142,191,50,13.814000000000062,24.92871738912106,127.42000000000007,11.719981164652472,9.024956835661694,84.22000000000007,59.120000000000076,34.22000000000007,0.4584837545126357,0.39569926228221664,0.09747292418772614,0.12886517030293568,0.0,1810,25
14822.98,2.9222593998480013,8.766778199544003,147,168.97999999999956,2019.8799999998882,1622.2599999999184,885.8399999999965,1220.0599999999795,0.2739373473435639,145,181,37,20.334333333332992,40.61877071694258,168.97999999999956,11.953367262397286,9.600307728724834,145.77999999999957,95.27999999999956,52.97999999999956,0.8342999171499581,0.44372115043200233,0.0886495443247698,0.06497810391762097,0.023553083205110507,279,36
14824.68,2.501519538200731,7.504558614602193,150,1041.6800000000003,6944.880000000092,5592.800000000068,4380.440000000002,5112.360000000015,0.1431667566446828,145,185,41,85.20600000000026,216.6433327937881,1041.6800000000003,6.6669994624069675,5.369019276553324,745.8800000000003,458.4800000000003,247.1800000000003,0.5190461562092007,0.27904922816987965,0.05633207894938971,0.015052607326626494,0.012172644190154642,1482,194
14823.32,2.9355749011054035,8.80672470331621,149,292.3199999999997,2504.2799999999115,1914.399999999936,1165.5599999999977,1459.0399999999863,0.2011459589867251,146,189,44,24.317333333333107,58.00186933386044,292.3199999999997,8.566912972085092,6.548987411056164,198.9199999999997,122.81999999999971,68.15399999999973,0.48344280240831916,0.25766283524904143,0.045566502463053236,0.0,0.0,1810,55
14823.8,2.1354156504062622,6.406246951218787,151,7384.799999999999,48103.19999999972,37869.79999999978,31075.399999999994,36228.99999999997,0.14225068315437855,60,210,151,603.8166666666662,1560.5763731355441,7384.799999999999,6.513812154696096,5.128073881486267,5365.199999999999,3239.499999999999,1736.2,0.5387823637742389,0.25346658000216654,0.06009641425631017,0.012701765789188506,0.006066515003791474,755,1417
14823.26,2.4804031930313264,7.441209579093979,149,363.2600000000002,2836.7400000000544,2050.7200000000375,1400.0800000000017,1741.000000000011,0.19581849511775246,145,193,49,29.016666666666847,70.39648704934709,363.2600000000002,7.809117436546971,5.645322909211133,240.06000000000023,148.76000000000022,81.26000000000022,0.48797004900071606,0.2292022243021532,0.12184110554423881,0.025491383582007962,0.008974288388482675,685,70
14822.98,2.428909220205646,7.286727660616938,150,508.97999999999956,4859.639999999883,3557.7599999999074,2023.8399999999965,3003.8199999999742,0.32624458189904393,146,208,63,50.063666666666236,96.8528592241287,508.97999999999956,9.547801485323367,6.989979959919664,338.37999999999954,215.17999999999955,127.17999999999957,0.510786278439231,0.28091477071790577,0.10016110652677827,0.05693740422020431,0.0058548469487987075,544,120
14822.74,3.116472364709817,9.34941709412945,151,1519.7399999999998,13888.479999999923,10375.939999999939,6058.919999999998,8902.399999999987,0.31940600287562826,146,210,65,148.3733333333331,284.9339670091222,1519.7399999999998,9.138721097029705,6.827444168081343,993.7399999999998,649.1399999999998,377.0399999999998,0.4979404371800439,0.2998802426730887,0.11827023043415308,0.04259939200126324,0.03930935554765933,708,357
14822.84,2.3525305524052182,7.057591657215655,149,315.84000000000015,2345.6000000000276,1542.200000000019,1039.7200000000012,1331.9600000000064,0.21940598816781573,145,192,48,22.19933333333344,55.00803310628571,315.84000000000015,7.4265450861196385,4.882852077001071,178.84000000000015,108.74000000000015,61.29000000000015,0.3224417426545089,0.18946301925025366,0.10397669706180386,0.021656534954407745,0.005825734549139263,123,56
14821.92,2.4725695136840944,7.417708541052283,149,638.9200000000001,4715.960000000019,3665.9200000000146,2669.3600000000006,3257.680000000004,0.1805947791066043,145,191,47,54.294666666666735,132.93530857108237,638.9200000000001,7.381143179114785,5.737682338946995,458.12000000000006,276.12000000000006,150.12000000000006,0.5367182119827208,0.25342765917485766,0.06561071808677153,0.020221623990484053,0.006135353408877594,21,124
14822.36,2.666533329999833,7.999599989999499,150,1828.3600000000006,15320.32000000021,12664.240000000165,8074.880000000005,11342.600000000035,0.2880926771639677,145,209,65,189.04333333333392,373.725411305621,1828.3600000000006,8.379268852961236,6.926557133168611,1303.3600000000006,867.7600000000006,502.9600000000006,0.5323678050274564,0.345314927038439,0.12982126058325522,0.030825439191406814,0.024809118554333154,365,409
14822.52,2.92054789380349,8.761643681410469,150,1172.5200000000004,10296.40000000015,8293.96000000012,4991.1600000000035,7177.200000000026,0.30458117371677185,146,208,63,119.62000000000043,229.7807433184948,1172.5200000000004,8.781428035342806,7.073619213318422,790.7200000000005,532.7200000000005,309.37000000000046,0.47293009927336016,0.34841196738648406,0.09596424794459829,0.0550267799269952,0.0166479036604923,443,263
14823.36,2.5515485494107297,7.654645648232189,147,128.36000000000058,1565.6000000001513,1193.9600000001083,553.8800000000047,879.0800000000309,0.3699322018474027,142,200,59,14.651333333333847,26.332608015327512,128.36000000000058,12.196946089125461,9.301651604862128,94.16000000000058,58.66000000000058,35.01000000000058,0.5247740729199148,0.3533811156123432,0.1586163913991936,0.026176378934251846,0.0,1310,23
14823.4,2.842534080710379,8.527602242131136,151,3730.3999999999996,22786.19999999988,16423.999999999905,13340.199999999997,15551.599999999979,0.14219758738650587,146,208,63,259.193333333333,695.8878597079338,3730.3999999999996,6.108245764529242,4.402745013939499,2323.5999999999995,1383.4999999999995,743.9999999999997,0.4131996568732575,0.2089320180141539,0.051308170705554275,0.012170276645935996,0.005736650225176828,943,670
14823.38,3.0976765486409326,9.293029645922797,150,661.3799999999992,4944.6399999997775,3806.699999999828,2816.0399999999936,3397.1399999999576,0.17105565269608294,145,189,45,56.618999999999296,139.07423099074342,661.3799999999992,7.476246635821742,5.755692642656011,473.3799999999992,295.1799999999992,159.6799999999992,0.5312830747830288,0.3059965526626137,0.04291027850857183,0.020230427288395803,0.008134506637635257,1810,134
14822.96,2.6150334605889842,7.845100381766953,149,508.9599999999991,3561.399999999834,2655.279999999875,1986.679999999993,2362.2799999999625,0.15899893323398387,145,179,35,39.37133333333271,102.55135587380373,508.9599999999991,6.997406475950645,5.217070103740726,349.1599999999991,206.45999999999913,111.50999999999912,0.4714712354605461,0.2258723671801307,0.060829927695691566,0.021534108770825105,0.021534108770825105,294,94
14823.54,2.385036687348855,7.155110062046566,151,4493.540000000001,28651.100000000275,22518.5800000002,18580.320000000007,21762.400000000052,0.14621916700364104,135,210,76,362.70666666666756,927.5431735983447,4493.540000000001,6.376064305647723,5.0113229213493575,3186.340000000001,1936.440000000001,1035.1400000000008,0.515971817319975,0.25426278613298214,0.06265438829964812,0.017923507969218225,0.007909131775838397,1216,849
14823.32,2.955943165894771,8.867829497684312,148,146.3199999999997,1400.1199999999299,883.7599999999511,488.5599999999977,646.7199999999866,0.24455714992576727,143,157,15,10.778666666666444,24.739445929302605,146.3199999999997,9.568890103881442,6.039912520502685,81.71999999999971,52.119999999999706,27.13799999999974,0.3234007654455973,0.21405139420448177,0.05002733734280839,0.0021869874248203226,0.0,623,22
14821.92,2.3903137869325857,7.170941360797757,149,517.9200000000001,5056.16000000002,4057.680000000015,2353.3600000000006,3447.2800000000043,0.3173284444547592,145,207,63,57.45466666666674,107.97065452345011,517.9200000000001,9.762434352795836,7.834569045412446,386.9200000000001,252.22000000000008,145.32000000000008,0.6138399752857585,0.3435279579857894,0.11183194315724448,0.05197713932653705,0.03459993821439618,13,122
14823.22,2.5635132143213153,7.690539642963946,150,635.2199999999993,6583.359999999779,5309.119999999839,3034.7599999999948,4493.199999999961,0.3245882667141411,70,209,140,74.88666666666602,137.94306393903568,635.2199999999993,10.363905418594795,8.357923239192475,493.6199999999993,324.1199999999993,192.31999999999934,0.6347722049053868,0.3655741317968571,0.14202953307515417,0.045999811089070516,0.016088914077011674,1310,159
14823.02,3.0626132632116643,9.187839789634992,151,6285.02,40956.56000000017,31101.700000000124,25808.160000000003,30047.200000000026,0.1410793684602898,72,210,139,500.7866666666671,1297.2588840405845,6285.02,6.5165361446741885,4.9485443164858856,4441.42,2685.9200000000005,1432.9200000000005,0.5221972245116165,0.25330388765668216,0.05585025982415337,0.012095426903971735,0.006844846953549939,310,1213
14824.52,2.5079074943067576,7.523722482920273,151,3025.5200000000004,24712.840000000182,20238.48000000014,13180.160000000003,17971.200000000026,0.26659544159544246,133,210,78,299.52000000000044,625.5076072012768,3025.5200000000004,8.168129776038558,6.689256722811331,2187.7200000000003,1401.7200000000005,791.5200000000004,0.5336338877283906,0.30854861313096604,0.09503159787408459,0.03057986726248725,0.02727465030804636,1607,654
14823.94,2.58,7.74,149,636.9400000000005,4387.460000000132,3443.8400000000947,2551.520000000004,3006.180000000024,0.15124177527626964,145,196,52,50.1030000000004,128.96145759231067,636.9400000000005,6.888341131032952,5.406851508776481,443.1400000000005,264.8400000000005,142.8900000000005,0.49602788331711034,0.24639683486670705,0.047005997425189947,0.010895845762552994,0.0,357,113
14822.18,2.7977848380459855,8.393354514137958,152,12341.18,94269.88000000012,68473.2000000001,48617.44,62722.80000000002,0.22488409318461566,145,211,67,1045.3800000000003,2389.8968025140057,12341.18,7.638643954629956,5.548351130118846,8214.78,5124.280000000001,2843.2300000000005,0.4811679272160361,0.2598762841154574,0.07974764163556486,0.023756237247977933,0.012898280391340236,537,2653
14824.02,2.664507459175147,7.993522377525442,151,4663.02,30709.960000000174,20917.92000000013,16900.160000000003,19976.200000000026,0.15398524243850276,145,210,66,332.9366666666671,876.6126528037088,4663.02,6.585852087273949,4.485916852168794,2921.4200000000005,1763.4200000000005,946.5200000000004,0.4033909354881601,0.21510094316558803,0.05147307967797702,0.010726953776737057,0.0060089813039619034,107,903
14823.66,2.746707119443207,8.24012135832962,151,904.6599999999999,8742.279999999948,6664.139999999959,3705.279999999999,5558.599999999991,0.33341488864102387,146,209,64,92.64333333333319,174.82634161424937,904.6599999999999,9.66360842747546,7.36645811686154,606.6599999999999,398.65999999999985,234.70999999999987,0.49041628899254963,0.33124046603143714,0.11237370945990745,0.06484204010346413,0.025048084363186014,1982,217
14822.26,2.3221541723150083,6.966462516945025,150,2644.26,22081.26000000009,18349.640000000072,11707.080000000002,16291.600000000013,0.28140391367330453,145,209,65,271.52666666666687,548.6271613967197,2644.26,8.35063874202994,6.93942350600927,1933.6600000000003,1245.4600000000003,716.7600000000002,0.5756846906128747,0.32608744979691867,0.10939166345215683,0.03715973467056954,0.015603609327373334,119,586
14822.74,2.9380946206683,8.814283862004899,149,482.7399999999998,5190.079999999936,4471.899999999949,2504.9199999999983,3773.9199999999873,0.33625514054351796,146,206,61,62.89866666666646,112.24720521341376,482.7399999999998,10.751294692795167,9.263578738036937,396.3399999999998,275.7399999999998,164.8899999999998,0.695488254546961,0.4116915938186185,0.17139661101213866,0.045034594191489814,0.018104984049384317,951,127
14823.18,3.109276443161656,9.327829329484969,150,933.1800000000003,9331.760000000111,7382.920000000086,4229.440000000002,6362.8000000000175,0.33528635192053957,146,209,64,106.04666666666695,193.70557268413546,933.1800000000003,9.999957135815286,7.911571186695046,689.5800000000003,450.8800000000003,264.33000000000027,0.5488544546604086,0.3613236460275619,0.13200025718510924,0.054844724490452294,0.029126213592233312,255,231
14822.5,2.7147743920996454,8.144323176298936,149,332.5,3010.0,2422.5,1362.0,1973.5,0.30985558652140865,145,201,57,32.891666666666666,64.52170769507646,332.5,9.052631578947368,7.285714285714286,228.7,145.6,82.45,0.5428571428571428,0.2571428571428571,0.08571428571428572,0.055639097744360905,0.004511278195488722,1591,69
14822.2,2.630589287593181,7.891767862779543,149,402.2000000000007,4304.400000000227,3496.4000000001724,1887.6000000000058,2940.800000000043,0.35813384113167224,145,207,63,49.013333333334046,86.03551101467089,402.2000000000007,10.702138239682295,8.693187468921348,302.80000000000075,203.30000000000072,124.70000000000073,0.5450024863252122,0.3585280954748893,0.1795126802585793,0.08254599701641141,0.030333167578321,623,103
